Fecha,Último_platino,Apertura_platino,Máximo_platino,Mínimo_platino,% var._platino,Materia
2021-06-28,1099.2,1114.15,1116.1,1092.25,-1.39,platino
2021-06-29,1070.6,1093.2,1097.7,1060.0,-2.6,platino
2021-06-30,1072.9,1067.7,1075.5,1049.1,0.21,platino
2021-07-01,1080.9,1071.6,1094.5,1059.8,0.75,platino
2021-07-02,1087.7,1082.4,1096.5,1079.4,0.63,platino
2021-07-05,1101.9,1099.1,1105.1,1089.65,1.31,platino
2021-07-06,1084.0,1088.1,1118.0,1075.5,-1.62,platino
2021-07-07,1081.9,1089.1,1100.0,1071.0,-0.19,platino
2021-07-08,1074.5,1085.4,1086.3,1062.3,-0.68,platino
2021-07-09,1095.7,1072.0,1099.5,1065.7,1.97,platino
2021-07-12,1123.0,1098.0,1123.8,1085.3,2.46,platino
2021-07-13,1111.2,1120.4,1122.0,1100.2,-1.05,platino
2021-07-14,1128.1,1103.4,1135.3,1101.0,1.52,platino
2021-07-15,1137.7,1140.2,1140.6,1139.1,0.85,platino
2021-07-16,1108.5,1140.2,1141.2,1096.5,-2.57,platino
2021-07-19,1071.4,1101.0,1107.1,1063.8,-2.97,platino
2021-07-20,1065.2,1074.3,1084.4,1053.3,-0.58,platino
2021-07-21,1075.3,1063.7,1081.1,1060.7,0.95,platino
2021-07-22,1090.6,1078.2,1094.2,1072.9,1.42,platino
2021-07-23,1061.4,1092.9,1097.3,1042.2,-2.68,platino
2021-07-26,1070.0,1057.1,1073.5,1054.0,0.75,platino
2021-07-27,1049.5,1065.2,1069.2,1044.0,-1.92,platino
2021-07-28,1058.1,1052.0,1068.0,1044.6,0.82,platino
2021-07-29,1070.6,1071.0,1082.8,1064.9,1.18,platino
2021-07-30,1051.5,1060.5,1060.5,1035.7,-1.78,platino
2021-08-02,1058.9,1050.0,1068.0,1050.0,0.68,platino
2021-08-03,1049.9,1050.6,1056.1,1039.8,-0.85,platino
2021-08-04,1024.1,1051.3,1053.5,1019.7,-2.46,platino
2021-08-05,1008.4,1023.9,1023.9,999.5,-1.53,platino
2021-08-06,974.9,1002.8,1005.0,972.0,-3.32,platino
2021-08-09,973.6,976.6,982.7,956.8,1.74,platino
2021-08-10,989.2,976.8,995.0,976.0,1.6,platino
2021-08-11,1017.9,994.0,1020.0,994.0,2.9,platino
2021-08-12,1020.1,1017.6,1025.0,1008.6,0.22,platino
2021-08-13,1028.2,1017.0,1031.0,1014.3,0.79,platino
2021-08-16,1023.1,1028.5,1028.5,1004.2,-0.04,platino
2021-08-17,996.2,1023.2,1028.2,990.0,-2.63,platino
2021-08-18,998.6,995.7,1011.1,987.7,0.24,platino
2021-08-19,972.8,995.9,995.9,959.3,-2.58,platino
2021-08-20,995.7,972.4,996.2,971.6,2.35,platino
2021-08-23,1015.9,992.2,1018.6,992.2,2.78,platino
2021-08-24,1013.0,1016.3,1020.3,1004.6,-0.29,platino
2021-08-25,996.5,1010.6,1012.0,987.7,-1.63,platino
2021-08-26,978.5,996.0,996.5,975.2,-1.81,platino
2021-08-27,1007.4,975.3,1008.15,974.05,2.95,platino
2021-08-30,1004.9,1010.0,1016.5,998.0,-0.49,platino
2021-08-31,1016.9,1005.6,1019.1,995.0,1.19,platino
2021-09-01,1002.4,1013.6,1016.9,997.5,-1.43,platino
2021-09-02,996.9,999.1,1009.5,989.0,-0.55,platino
2021-09-03,1024.5,997.9,1028.4,996.5,2.77,platino
2021-09-06,1018.3,1019.3,1026.1,1014.45,-0.14,platino
2021-09-07,998.9,1023.4,1028.5,993.9,-1.91,platino
2021-09-08,979.1,998.2,1006.0,973.8,-1.98,platino
2021-09-09,977.5,978.2,987.5,970.7,-0.16,platino
2021-09-10,959.6,974.1,984.4,945.9,-1.83,platino
2021-09-13,960.2,952.0,961.0,945.4,0.43,platino
2021-09-14,941.1,959.0,959.4,930.0,-1.99,platino
2021-09-15,932.9,936.6,942.1,918.2,-0.87,platino
2021-09-16,925.6,941.5,953.0,923.5,-0.78,platino
2021-09-17,932.6,926.1,950.5,925.8,0.76,platino
2021-09-20,899.4,933.9,935.4,892.9,-3.59,platino
2021-09-21,950.8,904.3,955.5,903.9,5.71,platino
2021-09-22,999.8,951.5,1007.9,945.6,5.15,platino
2021-09-23,995.4,994.7,1010.7,979.7,-0.44,platino
2021-09-24,976.3,986.7,990.3,962.3,-1.92,platino
2021-09-27,977.8,981.0,996.5,972.6,-0.2,platino
2021-09-28,961.3,976.1,984.7,958.8,-1.69,platino
2021-09-29,947.0,964.6,972.0,941.4,-1.49,platino
2021-09-30,962.4,949.2,968.9,949.0,1.63,platino
2021-10-01,973.6,962.0,978.0,954.9,1.16,platino
2021-10-04,961.6,974.5,981.1,943.0,-1.73,platino
2021-10-05,959.8,964.1,965.9,945.0,-0.19,platino
2021-10-06,977.2,959.8,988.8,939.1,1.81,platino
2021-10-07,985.3,985.0,997.7,975.3,0.83,platino
2021-10-08,1028.2,979.8,1041.7,977.9,4.35,platino
2021-10-11,1006.9,1027.1,1037.6,1004.6,-1.43,platino
2021-10-12,1011.7,1005.8,1020.7,1002.0,0.48,platino
2021-10-13,1024.2,1008.0,1033.8,1003.0,1.24,platino
2021-10-14,1052.3,1021.0,1064.2,1015.0,2.74,platino
2021-10-15,1058.9,1057.5,1062.9,1043.6,0.63,platino
2021-10-18,1037.9,1059.0,1062.7,1034.8,-1.93,platino
2021-10-19,1047.1,1039.1,1059.3,1036.7,0.89,platino
2021-10-20,1052.3,1043.4,1058.0,1036.7,0.5,platino
2021-10-21,1049.7,1054.5,1066.8,1038.0,-0.25,platino
2021-10-22,1052.1,1053.0,1080.8,1042.8,0.23,platino
2021-10-25,1063.8,1044.8,1066.6,1040.4,1.64,platino
2021-10-26,1032.9,1063.6,1064.0,1017.0,-2.9,platino
2021-10-27,1019.3,1031.8,1033.8,1010.6,-1.32,platino
2021-10-28,1025.3,1015.6,1034.5,1015.5,0.59,platino
2021-10-29,1021.7,1023.2,1025.5,1006.7,-0.35,platino
2021-11-01,1068.1,1020.3,1069.9,1020.0,4.56,platino
2021-11-02,1040.3,1067.0,1067.5,1039.5,-2.6,platino
2021-11-03,1023.3,1040.8,1046.8,1022.7,-1.63,platino
2021-11-04,1030.3,1036.4,1050.5,1027.9,0.68,platino
2021-11-05,1036.9,1030.7,1040.1,1023.8,0.64,platino
2021-11-08,1061.1,1037.5,1066.8,1037.4,2.26,platino
2021-11-09,1062.4,1060.1,1068.3,1049.5,0.12,platino
2021-11-10,1077.9,1065.1,1099.4,1056.7,1.46,platino
2021-11-11,1095.5,1075.0,1100.0,1072.5,1.63,platino
2021-11-12,1090.1,1094.3,1095.4,1074.2,-0.49,platino
2021-11-15,1097.8,1089.3,1103.1,1077.7,0.55,platino
2021-11-16,1075.6,1096.8,1113.4,1068.0,-2.02,platino
2021-11-17,1070.1,1068.0,1081.0,1060.6,-0.51,platino
2021-11-18,1057.5,1065.6,1080.7,1050.0,-1.18,platino
2021-11-19,1037.6,1057.0,1066.0,1035.2,-1.88,platino
2021-11-22,1016.7,1037.6,1045.2,1014.9,-1.44,platino
2021-11-23,966.1,1020.0,1025.9,959.3,-4.98,platino
2021-11-24,977.4,969.6,986.6,967.5,1.17,platino
2021-11-25,990.9,980.4,999.9,979.9,1.38,platino
2021-11-26,954.9,990.9,992.9,945.2,-3.63,platino
2021-11-29,966.4,953.7,981.1,953.7,-1.23,platino
2021-11-30,929.2,963.7,968.4,924.7,-3.85,platino
2021-12-01,936.6,933.8,954.3,926.4,0.8,platino
2021-12-02,934.0,931.8,946.7,928.5,-0.28,platino
2021-12-03,927.1,933.2,951.6,919.0,-0.74,platino
2021-12-06,937.4,930.7,939.6,917.3,0.29,platino
2021-12-07,951.0,935.8,956.7,933.3,1.45,platino
2021-12-08,957.0,948.8,961.2,943.8,0.63,platino
2021-12-09,938.6,955.4,955.4,929.8,-1.92,platino
2021-12-10,935.1,932.0,940.7,926.4,-0.37,platino
2021-12-13,924.9,942.0,949.5,921.8,-1.65,platino
2021-12-14,911.0,923.7,928.5,904.0,-1.5,platino
2021-12-15,894.1,912.4,917.6,886.1,-1.86,platino
2021-12-16,927.1,903.7,930.0,899.0,3.69,platino
2021-12-17,932.9,929.2,940.5,924.4,0.63,platino
2021-12-20,922.6,932.5,932.5,906.8,0.09,platino
2021-12-21,924.4,925.0,935.4,919.5,0.2,platino
2021-12-22,963.7,927.2,966.4,922.1,4.25,platino
2021-12-23,972.2,964.8,974.2,956.6,0.88,platino
2021-12-27,971.0,973.4,974.6,951.5,0.43,platino
2021-12-28,979.8,971.0,989.9,964.4,0.91,platino
2021-12-29,969.7,978.5,978.5,960.25,-1.03,platino
2021-12-30,964.6,970.2,973.4,958.0,-0.53,platino
2021-12-31,966.2,963.3,968.9,948.8,0.17,platino
2022-01-03,954.0,968.7,985.0,928.7,-1.74,platino
2022-01-04,971.2,955.4,983.6,946.1,1.8,platino
2022-01-05,1001.9,972.6,1004.8,966.2,3.16,platino
2022-01-06,960.7,983.8,987.7,952.0,-4.11,platino
2022-01-07,956.5,966.0,972.2,947.7,-0.44,platino
2022-01-10,933.6,958.1,961.4,919.5,-2.14,platino
2022-01-11,973.2,936.3,975.0,935.1,4.24,platino
2022-01-12,980.1,969.4,983.0,961.5,0.71,platino
2022-01-13,972.2,976.8,977.7,961.3,-0.81,platino
2022-01-14,964.6,968.4,981.0,963.5,-0.78,platino
2022-01-17,970.9,966.9,974.4,962.3,0.42,platino
2022-01-18,979.5,966.2,987.0,959.6,0.89,platino
2022-01-19,1028.4,979.0,1035.5,970.1,4.99,platino
2022-01-20,1050.8,1025.7,1057.5,1017.5,2.18,platino
2022-01-21,1035.1,1043.2,1054.0,1028.4,-1.49,platino
2022-01-24,1020.3,1034.0,1041.8,1003.2,-1.43,platino
2022-01-25,1025.5,1028.9,1034.2,1006.9,0.51,platino
2022-01-26,1045.9,1027.6,1064.6,1024.4,1.99,platino
2022-01-27,1021.8,1034.7,1039.3,1012.4,-2.3,platino
2022-01-28,1006.4,1024.5,1030.0,992.0,-1.51,platino
2022-01-31,1019.9,1011.9,1023.0,1010.3,1.07,platino
2022-02-01,1022.6,1019.7,1045.9,1019.7,0.26,platino
2022-02-02,1043.2,1030.0,1046.6,1026.7,2.01,platino
2022-02-03,1030.3,1037.3,1041.2,1020.5,-1.24,platino
2022-02-04,1024.6,1036.0,1037.4,1013.9,-0.55,platino
2022-02-07,1020.7,1028.3,1029.7,1011.0,-0.65,platino
2022-02-08,1036.9,1021.5,1036.8,1005.1,1.59,platino
2022-02-09,1038.1,1033.1,1042.3,1024.0,0.12,platino
2022-02-10,1043.0,1035.5,1058.6,1017.6,0.47,platino
2022-02-11,1019.6,1026.2,1036.2,1009.0,-2.24,platino
2022-02-14,1028.7,1039.9,1043.8,1022.0,-0.92,platino
2022-02-15,1020.2,1030.6,1035.0,1006.9,-0.83,platino
2022-02-16,1062.9,1021.8,1065.4,1021.4,4.19,platino
2022-02-17,1091.9,1062.7,1095.2,1057.3,2.73,platino
2022-02-18,1077.4,1090.5,1098.2,1067.4,-1.33,platino
2022-02-21,1086.55,1079.45,1089.4,1070.1,0.68,platino
2022-02-22,1086.2,1071.0,1095.0,1071.0,-0.03,platino
2022-02-23,1092.4,1081.4,1097.5,1079.4,0.57,platino
2022-02-24,1062.4,1096.95,1131.6,1040.3,-2.75,platino
2022-02-25,1051.1,1060.0,1067.6,1049.4,-1.06,platino
2022-02-28,1039.8,1075.1,1078.8,1035.9,-2.14,platino
2022-03-01,1052.9,1045.9,1067.2,1042.2,1.26,platino
2022-03-02,1068.2,1058.0,1077.5,1053.5,1.45,platino
2022-03-03,1080.9,1075.0,1095.1,1070.2,1.19,platino
2022-03-04,1116.6,1081.1,1128.0,1072.0,3.3,platino
2022-03-07,1116.0,1126.0,1161.4,1105.2,-3.1,platino
2022-03-08,1151.4,1125.9,1190.0,1120.0,3.17,platino
2022-03-09,1105.8,1170.6,1187.2,1086.0,-3.96,platino
2022-03-10,1092.8,1101.2,1111.9,1077.6,-1.18,platino
2022-03-11,1086.1,1080.4,1096.6,1063.9,-0.61,platino
2022-03-14,1050.8,1093.6,1094.2,1035.9,-2.44,platino
2022-03-15,1002.6,1042.0,1042.0,983.4,-4.59,platino
2022-03-16,1007.8,986.0,1023.1,984.5,0.52,platino
2022-03-17,1030.8,1019.1,1034.9,1014.2,2.28,platino
2022-03-18,1036.1,1027.0,1043.0,1024.8,0.51,platino
2022-03-21,1045.3,1031.5,1049.9,1026.0,1.46,platino
2022-03-22,1026.6,1042.5,1049.3,1018.1,-1.79,platino
2022-03-23,1023.3,1029.0,1035.3,1017.6,-0.32,platino
2022-03-24,1033.7,1028.8,1041.9,1017.0,1.02,platino
2022-03-25,1010.7,1032.0,1039.9,1004.9,-2.23,platino
2022-03-28,993.8,1010.3,1011.2,984.7,-1.06,platino
2022-03-29,977.0,986.85,989.6,954.05,-1.69,platino
2022-03-30,1001.2,986.2,1009.0,984.4,2.48,platino
2022-03-31,995.8,998.6,1000.6,982.1,-0.54,platino
2022-04-01,988.6,987.1,1004.2,985.7,-0.72,platino
2022-04-04,991.0,989.3,1002.0,983.6,0.2,platino
2022-04-05,973.1,990.7,992.4,968.0,-1.81,platino
2022-04-06,953.1,970.1,975.3,950.0,-2.06,platino
2022-04-07,958.0,954.1,965.0,941.4,0.51,platino
2022-04-08,975.6,962.8,988.7,959.0,1.84,platino
2022-04-11,977.8,976.3,997.0,973.7,-0.05,platino
2022-04-12,972.4,980.4,987.5,960.5,-0.55,platino
2022-04-13,989.6,968.3,991.0,966.4,1.77,platino
2022-04-14,994.2,989.0,996.0,972.2,0.46,platino
2022-04-18,1020.5,995.0,1024.9,991.2,2.03,platino
2022-04-19,988.7,1017.0,1026.4,982.3,-3.12,platino
2022-04-20,987.0,991.3,993.2,973.0,-0.17,platino
2022-04-21,967.8,987.6,991.3,965.0,-1.95,platino
2022-04-22,927.4,967.7,969.0,923.0,-4.17,platino
2022-04-25,905.0,924.0,927.9,901.4,-2.22,platino
2022-04-26,912.1,911.7,921.5,901.7,0.78,platino
2022-04-27,910.4,913.9,930.0,895.4,-0.19,platino
2022-04-28,913.3,911.7,928.0,903.2,0.32,platino
2022-04-29,940.5,910.5,942.9,910.3,2.98,platino
2022-05-02,933.8,937.3,938.4,911.0,0.36,platino
2022-05-03,959.2,933.1,966.0,932.9,2.72,platino
2022-05-04,979.6,959.3,987.1,959.2,2.13,platino
2022-05-05,973.4,984.4,992.0,960.7,-0.63,platino
2022-05-06,956.2,961.7,961.7,942.0,-1.77,platino
2022-05-09,937.6,942.0,943.2,914.0,-0.64,platino
2022-05-10,946.2,933.8,968.2,931.0,0.92,platino
2022-05-11,988.6,950.0,990.0,950.0,4.48,platino
2022-05-12,931.6,983.0,984.0,930.0,-5.77,platino
2022-05-13,931.5,932.7,950.8,923.8,-0.01,platino
2022-05-16,926.9,934.4,941.0,917.8,-0.9,platino
2022-05-17,944.0,931.2,948.9,927.0,1.84,platino
2022-05-18,925.0,940.6,957.0,920.0,-2.01,platino
2022-05-19,953.5,923.8,957.6,910.0,3.08,platino
2022-05-20,940.9,954.4,960.7,939.1,-1.32,platino
2022-05-23,951.2,949.7,971.8,947.5,-0.12,platino
2022-05-24,944.4,947.2,956.1,938.2,-0.71,platino
2022-05-25,930.8,945.6,945.8,923.9,-1.44,platino
2022-05-26,938.1,936.95,939.6,924.1,0.78,platino
2022-05-27,945.1,940.2,948.4,938.3,0.75,platino
2022-05-30,948.2,943.35,953.4,940.6,0.33,platino
2022-05-31,969.3,948.4,971.5,945.0,2.23,platino
2022-06-01,997.7,963.1,1007.0,959.5,2.93,platino
2022-06-02,1029.2,995.0,1029.7,989.5,3.16,platino
2022-06-03,1017.8,1023.9,1036.9,1013.3,-1.11,platino
2022-06-06,1031.5,1020.7,1039.0,1020.1,1.24,platino
2022-06-07,1014.9,1023.1,1023.7,1003.3,-1.61,platino
2022-06-08,1013.6,1016.1,1018.0,1001.2,-0.13,platino
2022-06-09,977.9,1010.2,1011.8,971.5,-3.52,platino
2022-06-10,972.9,972.5,977.8,955.0,-0.51,platino
2022-06-13,935.4,974.3,975.6,927.0,-3.57,platino
2022-06-14,913.2,929.8,941.7,910.8,-2.37,platino
2022-06-15,925.5,914.9,949.6,913.5,1.35,platino
2022-06-16,951.3,937.5,952.4,920.6,2.79,platino
2022-06-17,930.8,949.7,951.7,928.7,-2.15,platino
2022-06-20,930.3,932.7,943.85,924.55,-0.26,platino
2022-06-21,939.4,931.4,954.7,925.0,0.98,platino
2022-06-22,926.1,940.1,940.1,921.4,-1.42,platino
2022-06-23,903.7,927.0,928.7,902.6,-2.42,platino
2022-06-24,903.3,902.5,917.4,900.2,-0.04,platino
2022-06-27,900.3,904.7,911.9,888.1,-0.5,platino
2022-06-28,908.3,899.8,923.3,898.05,0.89,platino
2022-06-29,909.9,906.8,933.0,905.2,0.18,platino
2022-06-30,895.3,911.4,918.1,879.2,-1.6,platino
2022-07-01,871.3,884.6,890.2,850.1,-2.68,platino
2022-07-04,875.1,872.25,878.3,866.9,0.36,platino
2022-07-05,850.7,878.3,878.7,837.6,-2.79,platino
2022-07-06,840.9,853.1,856.4,832.0,-1.15,platino
2022-07-07,865.8,842.8,869.1,836.7,2.96,platino
2022-07-08,882.8,863.8,891.6,854.6,1.96,platino
2022-07-11,863.4,884.6,886.0,856.9,-2.23,platino
2022-07-12,830.8,838.8,838.8,838.8,-3.78,platino
2022-07-13,840.5,825.8,842.1,815.8,1.17,platino
2022-07-14,820.0,835.2,836.1,806.7,-2.44,platino
2022-07-15,833.6,823.8,834.4,814.1,1.66,platino
2022-07-18,858.7,843.9,843.9,843.9,2.79,platino
2022-07-19,861.6,864.0,864.0,864.0,0.34,platino
2022-07-20,849.2,853.7,853.7,853.7,-1.44,platino
2022-07-21,859.1,841.8,864.4,831.1,1.17,platino
2022-07-22,867.6,867.0,867.0,867.0,0.99,platino
2022-07-25,870.5,864.5,864.5,864.5,1.28,platino
2022-07-26,865.4,876.6,876.6,876.6,-0.59,platino
2022-07-27,878.2,860.3,864.9,851.1,1.48,platino
2022-07-28,876.8,880.8,890.0,868.3,-0.16,platino
2022-07-29,889.8,881.2,899.5,877.0,1.48,platino
2022-08-01,901.6,889.1,911.0,883.1,1.8,platino
2022-08-02,905.0,902.8,915.0,890.5,0.38,platino
2022-08-03,888.5,890.4,896.4,880.5,-1.82,platino
2022-08-04,924.9,891.0,929.0,887.8,4.1,platino
2022-08-05,924.7,924.0,941.4,917.1,-0.02,platino
2022-08-08,938.4,926.0,948.8,918.5,1.25,platino
2022-08-09,933.0,940.0,944.1,929.8,-0.58,platino
2022-08-10,946.1,934.0,949.5,924.9,1.4,platino
2022-08-11,959.4,942.5,974.6,941.3,1.41,platino
2022-08-12,959.4,957.1,963.6,944.4,0.0,platino
2022-08-15,933.6,964.0,966.0,919.5,-2.81,platino
2022-08-16,931.3,933.5,942.0,921.0,-0.25,platino
2022-08-17,919.3,933.0,939.0,914.8,-1.29,platino
2022-08-18,904.9,921.4,928.7,903.2,-1.57,platino
2022-08-19,888.0,907.5,907.5,878.3,-1.87,platino
2022-08-22,868.0,889.6,892.7,855.6,-1.99,platino
2022-08-23,876.4,867.7,883.9,856.6,0.97,platino
2022-08-24,866.8,875.0,879.1,858.2,-1.1,platino
2022-08-25,873.9,868.8,879.0,865.4,0.82,platino
2022-08-26,854.1,874.9,876.9,850.9,-2.27,platino
2022-08-29,852.8,852.0,861.7,835.3,0.6,platino
2022-08-30,833.6,855.0,856.0,830.0,-2.25,platino
2022-08-31,828.5,832.6,841.9,822.3,-0.61,platino
2022-09-01,807.0,828.2,828.4,796.8,-2.6,platino
2022-09-02,819.5,812.2,831.1,810.0,1.55,platino
2022-09-05,831.85,815.75,834.15,815.4,2.01,platino
2022-09-06,834.5,818.0,848.5,818.0,0.32,platino
2022-09-07,847.1,840.0,856.0,830.0,1.51,platino
2022-09-08,865.7,855.3,874.3,848.3,2.2,platino
2022-09-09,876.5,869.5,882.4,865.6,1.25,platino
2022-09-12,903.5,875.9,905.3,867.3,3.4,platino
2022-09-13,882.8,903.5,914.0,873.4,-2.29,platino
2022-09-14,904.2,873.8,910.0,873.7,2.42,platino
2022-09-15,902.2,901.9,916.8,895.5,-0.22,platino
2022-09-16,897.8,898.3,901.9,879.9,-0.49,platino
2022-09-19,914.8,903.1,919.9,891.2,0.72,platino
2022-09-20,917.9,919.1,927.3,910.9,0.34,platino
2022-09-21,913.1,916.2,934.3,904.5,-0.52,platino
2022-09-22,906.0,907.8,912.0,891.0,-0.78,platino
2022-09-23,861.1,898.2,902.4,850.6,-4.96,platino
2022-09-26,851.0,850.7,864.2,841.8,-0.81,platino
2022-09-27,846.8,844.1,858.0,838.0,-0.49,platino
2022-09-28,870.1,847.6,872.6,833.7,2.75,platino
2022-09-29,864.8,863.0,868.4,840.6,-0.61,platino
2022-09-30,863.7,859.1,875.8,852.1,-0.13,platino
2022-10-03,904.7,856.8,903.8,856.2,5.08,platino
2022-10-04,938.3,900.5,941.2,899.6,3.71,platino
2022-10-05,919.2,940.0,940.0,903.1,-2.04,platino
2022-10-06,926.4,919.5,932.2,916.9,0.78,platino
2022-10-07,922.5,924.0,939.8,912.5,-0.42,platino
2022-10-10,900.4,914.3,916.0,893.2,-1.56,platino
2022-10-11,903.7,900.6,906.2,884.1,0.37,platino
2022-10-12,885.6,889.9,897.8,878.3,-2.0,platino
2022-10-13,901.0,882.9,903.1,861.9,1.74,platino
2022-10-14,899.5,900.0,912.4,891.1,-0.17,platino
2022-10-17,918.2,896.9,922.5,896.5,1.61,platino
2022-10-18,911.9,915.0,925.1,902.4,-0.69,platino
2022-10-19,885.7,907.5,911.6,880.1,-2.87,platino
2022-10-20,919.7,881.5,918.9,875.0,3.84,platino
2022-10-21,938.5,915.2,937.5,891.4,2.04,platino
2022-10-24,931.2,926.6,976.6,926.6,-1.09,platino
2022-10-25,924.3,930.1,933.4,907.6,-0.74,platino
2022-10-26,967.1,920.3,965.1,915.8,4.63,platino
2022-10-27,972.0,959.4,974.1,948.3,0.51,platino
2022-10-28,949.1,966.6,974.0,945.7,-2.36,platino
2022-10-31,930.1,947.1,952.6,928.3,-2.21,platino
2022-11-01,950.5,931.4,963.0,930.8,2.19,platino
2022-11-02,950.9,952.7,964.8,939.0,0.04,platino
2022-11-03,924.1,935.0,945.8,912.6,-2.82,platino
2022-11-04,960.5,922.0,970.2,918.9,3.94,platino
2022-11-07,989.4,964.7,993.4,953.3,3.33,platino
2022-11-08,1014.5,993.5,1015.8,979.1,2.54,platino
2022-11-09,997.3,1011.5,1024.7,990.8,-1.7,platino
2022-11-10,1055.0,998.0,1058.2,995.1,5.79,platino
2022-11-11,1038.1,1049.3,1074.1,1035.1,-1.6,platino
2022-11-14,1029.6,1037.0,1037.0,1013.0,-1.37,platino
2022-11-15,1019.9,1024.0,1044.7,1017.0,-0.94,platino
2022-11-16,1013.8,1023.3,1031.5,1009.6,-0.6,platino
2022-11-17,990.9,1014.2,1014.2,985.1,-2.26,platino
2022-11-18,983.7,990.1,996.8,981.0,-0.73,platino
2022-11-21,987.0,985.5,994.3,970.5,-0.08,platino
2022-11-22,995.4,989.2,1005.8,989.2,0.85,platino
2022-11-23,997.6,1000.0,1010.3,984.4,0.22,platino
2022-11-24,996.9,1007.75,1009.3,993.15,-0.07,platino
2022-11-25,989.4,1005.6,1008.9,982.9,-0.75,platino
2022-11-28,999.9,989.1,1013.7,978.7,1.58,platino
2022-11-29,1010.5,1000.4,1018.7,998.8,1.06,platino
2022-11-30,1040.2,1018.0,1052.0,1016.0,2.94,platino
2022-12-01,1056.6,1050.4,1067.7,1038.6,1.58,platino
2022-12-02,1028.9,1058.2,1060.1,1012.0,-2.62,platino
2022-12-05,1009.9,1026.8,1040.2,1005.9,-2.08,platino
2022-12-06,998.0,1007.6,1013.3,994.5,-1.18,platino
2022-12-07,1014.3,996.0,1026.6,988.5,1.63,platino
2022-12-08,1017.4,1015.3,1021.9,1009.0,0.31,platino
2022-12-09,1038.2,1017.0,1041.9,1004.5,2.04,platino
2022-12-12,1010.8,1034.8,1035.6,1005.1,-1.63,platino
2022-12-13,1041.8,1011.4,1058.7,1008.6,3.07,platino
2022-12-14,1042.1,1046.6,1050.6,1031.6,0.03,platino
2022-12-15,1016.9,1041.0,1041.7,1014.4,-2.42,platino
2022-12-16,1004.4,1019.4,1024.9,1000.7,-1.23,platino
2022-12-19,993.9,1003.1,1016.4,988.8,-0.79,platino
2022-12-20,1020.9,992.0,1026.5,985.4,2.72,platino
2022-12-21,1010.3,1021.5,1025.0,1004.6,-1.04,platino
2022-12-22,990.5,1010.9,1018.1,975.4,-1.96,platino
2022-12-23,1032.6,989.8,1038.0,985.2,4.25,platino
2022-12-26,1036.0,1039.65,1043.95,1034.8,0.33,platino
2022-12-27,1032.7,1032.6,1047.6,1014.0,-0.32,platino
2022-12-28,1019.8,1042.1,1042.1,1026.7,-1.25,platino
2022-12-29,1065.0,1018.6,1074.1,1016.6,4.43,platino
2022-12-30,1082.9,1069.8,1087.6,1063.1,1.68,platino
2023-01-02,1085.75,1085.85,1095.35,1083.1,0.26,platino
2023-01-03,1093.3,1086.9,1108.7,1080.8,0.7,platino
2023-01-04,1092.3,1095.7,1112.1,1086.9,-0.09,platino
2023-01-05,1069.6,1091.9,1099.7,1066.1,-2.08,platino
2023-01-06,1104.3,1070.4,1107.0,1057.3,3.24,platino
2023-01-09,1098.6,1109.5,1115.6,1089.3,-1.33,platino
2023-01-10,1088.5,1091.3,1097.9,1082.5,-0.92,platino
2023-01-11,1084.3,1090.1,1117.0,1078.8,-0.39,platino
2023-01-12,1084.3,1081.5,1092.5,1067.0,0.0,platino
2023-01-13,1072.5,1079.6,1086.0,1055.1,-1.09,platino
2023-01-16,1071.8,1074.5,1082.15,1061.35,-0.25,platino
2023-01-17,1046.9,1074.7,1082.1,1044.1,-2.32,platino
2023-01-18,1043.7,1047.2,1085.1,1036.5,-0.31,platino
2023-01-19,1041.1,1046.1,1052.6,1015.0,-0.25,platino
2023-01-20,1047.8,1043.5,1060.4,1026.4,0.64,platino
2023-01-23,1056.3,1055.5,1059.5,1035.9,0.45,platino
2023-01-24,1066.8,1058.0,1068.8,1050.7,0.99,platino
2023-01-25,1046.1,1066.6,1067.1,1038.6,-1.94,platino
2023-01-26,1023.0,1047.0,1050.4,1021.3,-2.21,platino
2023-01-27,1016.8,1025.1,1029.6,1004.1,-0.61,platino
2023-01-30,1027.3,1027.1,1031.0,1019.7,0.48,platino
2023-01-31,1027.4,1026.1,1032.1,1004.3,0.01,platino
2023-02-01,1008.4,1024.7,1025.3,1004.3,-1.85,platino
2023-02-02,1038.2,1021.6,1050.1,1020.7,2.96,platino
2023-02-03,987.1,1040.5,1040.5,984.5,-4.92,platino
2023-02-06,980.6,988.8,995.6,979.3,-0.21,platino
2023-02-07,992.1,983.1,992.6,974.7,1.17,platino
2023-02-08,993.1,987.3,1001.0,982.0,0.1,platino
2023-02-09,970.2,983.4,996.5,963.8,-2.31,platino
2023-02-10,956.9,965.7,977.4,954.1,-1.37,platino
2023-02-13,963.0,955.0,966.0,944.5,1.35,platino
2023-02-14,945.3,964.3,968.7,937.8,-1.84,platino
2023-02-15,923.9,941.9,944.0,922.1,-2.26,platino
2023-02-16,936.0,924.9,938.2,915.7,1.31,platino
2023-02-17,926.9,926.4,929.3,914.6,-0.97,platino
2023-02-20,929.0,918.5,942.25,916.25,1.14,platino
2023-02-21,954.0,925.0,955.0,923.0,2.69,platino
2023-02-22,958.7,952.0,966.4,942.2,0.49,platino
2023-02-23,951.2,956.5,966.1,947.2,-0.78,platino
2023-02-24,908.2,947.4,952.0,906.3,-4.52,platino
