Fecha,Último_plata,Apertura_plata,Máximo_plata,Mínimo_plata,% var._plata,Materia
2005-12-12,8.882,9.09,9.345,8.73,-2.34,plata
2005-12-13,8.585,8.91,8.95,8.515,-3.34,plata
2005-12-14,8.465,8.595,8.64,8.42,-1.4,plata
2005-12-15,8.635,8.465,8.72,8.38,2.01,plata
2005-12-16,8.6,8.63,8.725,8.52,-0.41,plata
2005-12-19,8.645,8.62,8.75,8.535,0.52,plata
2005-12-20,8.395,8.645,8.71,8.35,-2.89,plata
2005-12-21,8.435,8.385,8.45,8.29,0.48,plata
2005-12-22,8.578,8.43,8.6,8.43,1.7,plata
2005-12-23,8.66,8.555,8.695,8.555,0.96,plata
2005-12-27,8.812,8.67,8.82,8.67,1.76,plata
2005-12-28,8.935,8.815,9.015,8.785,1.4,plata
2005-12-29,8.882,8.925,9.03,8.74,-0.59,plata
2005-12-30,8.91,8.885,8.99,8.83,0.32,plata
2006-01-03,9.16,8.91,9.18,8.91,2.81,plata
2006-01-04,9.17,9.165,9.305,9.01,0.11,plata
2006-01-05,8.872,9.19,9.215,8.76,-3.25,plata
2006-01-06,9.173,8.865,9.19,8.785,3.39,plata
2006-01-09,9.283,9.18,9.295,9.015,1.2,plata
2006-01-10,9.015,9.29,9.305,8.915,-2.89,plata
2006-01-11,9.065,9.03,9.115,8.855,0.55,plata
2006-01-12,9.06,9.085,9.11,8.93,-0.06,plata
2006-01-13,9.16,9.065,9.27,8.97,1.1,plata
2006-01-17,9.073,9.24,9.355,9.035,-0.95,plata
2006-01-18,8.873,9.065,9.125,8.79,-2.2,plata
2006-01-19,9.108,8.84,9.12,8.8,2.65,plata
2006-01-20,8.93,9.11,9.275,8.85,-1.95,plata
2006-01-23,9.073,8.92,9.08,8.855,1.6,plata
2006-01-24,9.228,9.07,9.26,8.945,1.71,plata
2006-01-25,9.51,9.24,9.54,9.21,3.06,plata
2006-01-26,9.605,9.51,9.665,9.43,1.0,plata
2006-01-27,9.605,9.605,9.8,9.55,0.0,plata
2006-01-30,9.775,9.6,9.81,9.575,1.77,plata
2006-01-31,9.885,9.795,9.95,9.78,1.13,plata
2006-02-01,9.795,9.875,9.88,9.68,-0.91,plata
2006-02-02,9.877,9.795,9.945,9.73,0.84,plata
2006-02-03,9.76,9.86,9.92,9.695,-1.18,plata
2006-02-06,9.758,9.77,9.89,9.72,-0.02,plata
2006-02-07,9.41,9.755,9.8,9.365,-3.57,plata
2006-02-08,9.44,9.4,9.5,9.275,0.32,plata
2006-02-09,9.66,9.44,9.67,9.425,2.33,plata
2006-02-10,9.38,9.65,9.715,9.28,-2.9,plata
2006-02-13,9.118,9.395,9.47,9.085,-2.79,plata
2006-02-14,9.315,9.1,9.34,9.055,2.16,plata
2006-02-15,9.215,9.325,9.405,9.07,-1.07,plata
2006-02-16,9.37,9.195,9.38,9.1,1.68,plata
2006-02-17,9.42,9.365,9.505,9.345,0.53,plata
2006-02-21,9.545,9.49,9.575,9.47,1.33,plata
2006-02-22,9.575,9.555,9.635,9.425,0.31,plata
2006-02-23,9.467,9.575,9.61,9.45,-1.13,plata
2006-02-24,9.825,9.58,9.86,9.55,3.78,plata
2006-02-27,9.695,9.8,9.815,9.61,-1.32,plata
2006-02-28,9.805,9.695,9.845,9.65,1.13,plata
2006-03-01,9.79,9.8,9.88,9.745,-0.15,plata
2006-03-02,10.208,9.78,10.225,9.76,4.27,plata
2006-03-03,10.235,10.195,10.33,10.12,0.26,plata
2006-03-06,10.025,10.22,10.295,9.92,-2.05,plata
2006-03-07,10.107,10.035,10.12,9.97,0.82,plata
2006-03-08,9.845,10.09,10.12,9.67,-2.59,plata
2006-03-09,9.97,9.825,10.09,9.765,1.27,plata
2006-03-10,9.96,9.97,10.0,9.75,-0.1,plata
2006-03-13,10.157,9.975,10.17,9.925,1.98,plata
2006-03-14,10.245,10.16,10.26,10.075,0.87,plata
2006-03-15,10.35,10.245,10.395,10.215,1.02,plata
2006-03-16,10.342,10.35,10.385,10.13,-0.08,plata
2006-03-17,10.365,10.35,10.46,10.3,0.22,plata
2006-03-20,10.362,10.365,10.435,10.26,-0.03,plata
2006-03-21,10.565,10.35,10.58,10.155,1.96,plata
2006-03-22,10.495,10.54,10.6,10.475,-0.66,plata
2006-03-23,10.69,10.51,10.7,10.41,1.86,plata
2006-03-24,10.735,10.685,10.77,10.645,0.42,plata
2006-03-27,10.895,10.77,10.94,10.755,1.49,plata
2006-03-28,10.87,10.88,10.94,10.79,-0.23,plata
2006-03-29,11.115,10.86,11.13,10.745,2.25,plata
2006-03-30,11.66,11.1,11.715,11.1,4.9,plata
2006-03-31,11.52,11.67,11.94,11.375,-1.2,plata
2006-04-03,11.765,11.505,11.815,11.47,2.13,plata
2006-04-04,11.73,11.76,11.81,11.645,-0.3,plata
2006-04-05,11.705,11.71,11.79,11.555,-0.21,plata
2006-04-06,12.045,11.7,12.08,11.69,2.9,plata
2006-04-07,12.07,12.045,12.195,11.94,0.21,plata
2006-04-10,12.56,12.07,12.61,12.065,4.06,plata
2006-04-11,12.6,12.58,13.01,12.48,0.32,plata
2006-04-12,12.663,12.6,12.79,12.43,0.5,plata
2006-04-13,12.855,12.67,12.9,12.51,1.52,plata
2006-04-17,13.365,12.95,13.38,12.94,3.97,plata
2006-04-18,13.785,13.365,13.82,13.33,3.14,plata
2006-04-19,14.522,13.815,14.575,13.81,5.35,plata
2006-04-20,12.525,14.555,14.69,12.2,-13.75,plata
2006-04-21,12.965,12.395,13.03,11.6,3.51,plata
2006-04-24,11.775,13.2,13.32,11.7,-9.18,plata
2006-04-25,12.56,11.795,12.65,11.69,6.67,plata
2006-04-26,12.815,12.55,12.9,12.35,2.03,plata
2006-04-27,12.59,12.98,13.25,12.315,-1.76,plata
2006-04-28,13.63,12.6,14.0,12.54,8.26,plata
2006-05-01,13.965,13.78,14.13,13.55,2.46,plata
2006-05-02,14.21,13.97,14.26,13.745,1.75,plata
2006-05-03,13.795,14.195,14.52,13.2,-2.92,plata
2006-05-04,13.825,13.79,14.23,13.485,0.22,plata
2006-05-05,13.89,13.82,14.14,13.67,0.47,plata
2006-05-08,13.77,13.97,14.11,13.44,-0.86,plata
2006-05-09,14.465,13.79,14.53,13.655,5.05,plata
2006-05-10,14.28,14.46,14.58,14.0,-1.28,plata
2006-05-11,14.935,14.285,15.2,14.15,4.59,plata
2006-05-12,14.235,14.91,15.025,14.1,-4.69,plata
2006-05-15,13.335,14.36,14.46,13.05,-6.32,plata
2006-05-16,13.54,13.28,13.57,12.82,1.54,plata
2006-05-17,13.24,13.565,13.98,12.82,-2.22,plata
2006-05-18,12.52,13.17,13.28,12.5,-5.44,plata
2006-05-19,12.36,12.525,12.79,12.08,-1.28,plata
2006-05-22,12.43,12.5,12.52,11.88,0.57,plata
2006-05-23,13.17,12.43,13.195,12.205,5.95,plata
2006-05-24,12.515,13.17,13.18,12.42,-4.97,plata
2006-05-25,12.6,12.48,12.77,12.34,0.68,plata
2006-05-26,12.73,12.615,12.74,12.42,1.03,plata
2006-05-30,13.07,12.71,13.36,12.66,2.67,plata
2006-05-31,12.455,13.03,13.125,12.28,-4.71,plata
2006-06-01,11.905,12.48,12.58,11.55,-4.42,plata
2006-06-02,12.085,11.93,12.26,11.75,1.51,plata
2006-06-05,12.295,12.11,12.39,12.05,1.74,plata
2006-06-06,11.845,12.295,12.295,11.58,-3.66,plata
2006-06-07,11.89,11.845,11.93,11.35,0.38,plata
2006-06-08,11.075,11.9,11.97,11.05,-6.85,plata
2006-06-09,11.21,11.105,11.51,11.06,1.22,plata
2006-06-12,11.065,11.15,11.285,10.96,-1.29,plata
2006-06-13,9.625,11.045,11.085,9.6,-13.01,plata
2006-06-14,9.735,9.63,10.06,9.45,1.14,plata
2006-06-15,9.97,9.65,10.24,9.5,2.41,plata
2006-06-16,10.13,9.96,10.37,9.77,1.6,plata
2006-06-19,9.97,10.2,10.21,9.82,-1.58,plata
2006-06-20,10.27,9.875,10.28,9.785,3.01,plata
2006-06-21,10.42,10.25,10.48,10.12,1.46,plata
2006-06-22,10.21,10.47,10.655,10.16,-2.02,plata
2006-06-23,10.285,10.205,10.32,9.96,0.73,plata
2006-06-26,10.24,10.3,10.37,10.02,-0.44,plata
2006-06-27,10.195,10.18,10.62,10.18,-0.44,plata
2006-06-28,10.155,10.21,10.32,10.05,-0.39,plata
2006-06-29,10.42,10.24,10.6,10.215,2.61,plata
2006-06-30,11.0,10.4,11.13,10.4,5.57,plata
2006-07-03,10.92,10.92,10.92,10.92,-0.73,plata
2006-07-05,11.415,11.29,11.46,11.2,4.53,plata
2006-07-06,11.585,11.4,11.64,11.26,1.49,plata
2006-07-07,11.405,11.58,11.62,11.33,-1.55,plata
2006-07-10,11.11,11.34,11.41,10.93,-2.59,plata
2006-07-11,11.55,11.08,11.6,11.03,3.96,plata
2006-07-12,11.555,11.535,11.82,11.35,0.04,plata
2006-07-13,11.485,11.545,11.745,11.37,-0.61,plata
2006-07-14,11.53,11.53,11.76,11.5,0.39,plata
2006-07-17,11.09,11.535,11.775,11.05,-3.82,plata
2006-07-18,10.525,11.07,11.22,10.48,-5.09,plata
2006-07-19,11.125,10.53,11.19,10.465,5.7,plata
2006-07-20,11.065,11.13,11.35,11.0,-0.54,plata
2006-07-21,10.845,11.05,11.31,10.76,-1.99,plata
2006-07-24,10.92,10.845,10.96,10.68,0.69,plata
2006-07-25,10.945,10.89,11.08,10.8,0.23,plata
2006-07-26,11.08,10.955,11.11,10.87,1.23,plata
2006-07-27,11.39,11.08,11.52,11.08,2.8,plata
2006-07-28,11.365,11.39,11.455,11.32,-0.22,plata
2006-07-31,11.37,11.43,11.58,11.25,0.04,plata
2006-08-01,11.74,11.4,11.81,11.33,3.25,plata
2006-08-02,12.245,11.75,12.29,11.75,4.3,plata
2006-08-03,12.09,12.24,12.27,12.01,-1.27,plata
2006-08-04,12.485,12.085,12.65,12.06,3.27,plata
2006-08-07,12.265,12.45,12.54,12.18,-1.76,plata
2006-08-08,12.26,12.26,12.39,12.11,-0.04,plata
2006-08-09,12.57,12.26,12.665,11.985,2.53,plata
2006-08-10,12.105,12.56,12.7,12.07,-3.7,plata
2006-08-11,11.885,12.11,12.39,11.77,-1.82,plata
2006-08-14,12.16,11.9,12.24,11.75,2.31,plata
2006-08-15,12.085,12.16,12.16,11.85,-0.62,plata
2006-08-16,12.285,12.08,12.44,12.07,1.65,plata
2006-08-17,11.995,12.29,12.42,11.98,-2.36,plata
2006-08-18,12.03,11.98,12.14,11.86,0.29,plata
2006-08-21,12.345,12.1,12.45,12.04,2.62,plata
2006-08-22,12.265,12.35,12.435,12.03,-0.65,plata
2006-08-23,12.515,12.265,12.68,12.2,2.04,plata
2006-08-24,12.31,12.495,12.605,12.28,-1.64,plata
2006-08-25,12.37,12.33,12.445,12.2,0.49,plata
2006-08-28,12.025,12.415,12.465,11.96,-2.79,plata
2006-08-29,12.15,12.03,12.2,11.85,1.04,plata
2006-08-30,12.67,12.32,12.68,12.32,4.28,plata
2006-08-31,13.03,12.67,13.08,12.62,2.84,plata
2006-09-01,13.07,13.02,13.1,12.82,0.31,plata
2006-09-05,13.14,13.17,13.37,13.035,-0.23,plata
2006-09-06,13.2,13.145,13.35,13.05,0.46,plata
2006-09-07,12.695,13.2,13.25,12.51,-3.83,plata
2006-09-08,12.295,12.72,12.8,12.09,-3.15,plata
2006-09-11,11.24,12.27,12.32,11.2,-8.58,plata
2006-09-12,11.14,11.28,11.52,11.08,-0.89,plata
2006-09-13,11.2,11.155,11.42,10.99,0.54,plata
2006-09-14,10.95,11.23,11.515,10.88,-2.23,plata
2006-09-15,10.875,10.94,11.05,10.55,-0.68,plata
2006-09-18,11.29,10.88,11.32,10.85,3.82,plata
2006-09-19,10.945,11.3,11.32,10.91,-3.06,plata
2006-09-20,11.14,10.945,11.255,10.815,1.78,plata
2006-09-21,11.245,11.135,11.29,10.92,0.94,plata
2006-09-22,11.31,11.26,11.55,11.165,0.58,plata
2006-09-25,11.325,11.305,11.37,11.13,0.13,plata
2006-09-26,11.495,11.32,11.58,11.18,1.5,plata
2006-09-27,11.7,11.48,11.82,11.44,1.78,plata
2006-09-28,11.735,11.73,11.86,11.615,0.3,plata
2006-09-29,11.54,11.67,11.75,11.32,-1.66,plata
2006-10-02,11.64,11.54,11.835,11.52,0.87,plata
2006-10-03,11.045,11.64,11.65,11.01,-5.11,plata
2006-10-04,10.795,10.98,11.06,10.65,-2.26,plata
2006-10-05,11.07,10.825,11.22,10.73,2.55,plata
2006-10-06,11.175,11.07,11.21,10.87,0.95,plata
2006-10-09,11.42,11.21,11.55,11.16,2.19,plata
2006-10-10,11.22,11.405,11.495,11.15,-1.75,plata
2006-10-11,11.33,11.24,11.54,11.13,0.98,plata
2006-10-12,11.38,11.32,11.455,11.2,0.44,plata
2006-10-13,11.68,11.39,11.725,11.33,2.64,plata
2006-10-16,11.91,11.69,11.95,11.65,1.97,plata
2006-10-17,11.78,11.905,11.98,11.63,-1.09,plata
2006-10-18,11.82,11.78,11.98,11.74,0.34,plata
2006-10-19,12.16,11.83,12.17,11.66,2.88,plata
2006-10-20,11.965,12.155,12.17,11.88,-1.6,plata
2006-10-23,11.67,11.925,11.98,11.65,-2.47,plata
2006-10-24,11.85,11.675,11.9,11.35,1.54,plata
2006-10-25,11.89,11.835,11.995,11.735,0.34,plata
2006-10-26,12.24,11.895,12.28,11.885,2.94,plata
2006-10-27,12.08,12.23,12.24,12.04,-1.31,plata
2006-10-30,12.25,12.095,12.3,12.07,1.41,plata
2006-10-31,12.27,12.22,12.31,11.98,0.16,plata
2006-11-01,12.475,12.285,12.59,12.26,1.67,plata
2006-11-02,12.65,12.515,12.67,12.385,1.4,plata
2006-11-03,12.635,12.57,12.73,12.36,-0.12,plata
2006-11-06,12.76,12.65,12.8,12.52,0.99,plata
2006-11-07,12.675,12.695,12.77,12.58,-0.67,plata
2006-11-08,12.55,12.54,12.74,12.5,-0.99,plata
2006-11-09,13.05,12.68,13.09,12.44,3.98,plata
2006-11-10,13.115,13.01,13.22,12.88,0.5,plata
2006-11-13,12.885,13.07,13.155,12.71,-1.75,plata
2006-11-14,12.89,12.9,13.05,12.75,0.04,plata
2006-11-15,12.945,12.88,12.97,12.5,0.43,plata
2006-11-16,12.945,12.94,13.17,12.885,0.0,plata
2006-11-17,12.8,12.9,12.925,12.6,-1.12,plata
2006-11-20,12.74,12.82,13.0,12.725,-0.47,plata
2006-11-21,13.085,12.76,13.1,12.73,2.71,plata
2006-11-22,13.04,13.09,13.25,13.0,-0.34,plata
2006-11-24,13.1,13.1,13.1,13.1,0.46,plata
2006-11-27,13.49,13.065,13.585,13.045,2.98,plata
2006-11-28,13.62,13.505,13.66,13.42,0.96,plata
2006-11-29,13.76,13.79,14.0,13.73,1.03,plata
2006-11-30,14.115,13.76,14.19,13.725,2.58,plata
2006-12-01,14.19,14.1,14.25,14.03,0.53,plata
2006-12-04,14.245,14.2,14.29,14.13,0.39,plata
2006-12-05,14.025,14.275,14.37,13.9,-1.54,plata
2006-12-06,13.795,13.96,14.01,13.71,-1.64,plata
2006-12-07,14.035,13.75,14.095,13.61,1.74,plata
2006-12-08,13.895,14.055,14.16,13.8,-1.0,plata
2006-12-11,14.025,13.85,14.045,13.725,0.94,plata
2006-12-12,13.98,14.005,14.06,13.94,-0.32,plata
2006-12-13,13.915,14.025,14.035,13.725,-0.46,plata
2006-12-14,13.95,13.95,14.03,13.88,0.25,plata
2006-12-15,12.98,13.93,13.98,12.905,-6.95,plata
2006-12-18,12.525,13.0,13.145,12.4,-3.51,plata
2006-12-19,12.71,12.625,12.85,12.45,1.48,plata
2006-12-20,12.645,12.79,12.905,12.48,-0.51,plata
2006-12-21,12.49,12.615,12.705,12.455,-1.23,plata
2006-12-22,12.635,12.5,12.705,12.48,1.16,plata
2006-12-26,12.725,12.705,12.9,12.705,0.71,plata
2006-12-27,12.925,12.79,12.985,12.74,1.57,plata
2006-12-28,12.94,12.875,12.99,12.86,0.12,plata
2006-12-29,12.935,12.945,13.015,12.86,-0.04,plata
2007-01-02,12.935,12.965,13.285,12.935,0.0,plata
2007-01-03,12.67,13.28,13.28,12.6,-2.05,plata
2007-01-04,12.835,12.665,12.93,12.485,1.3,plata
2007-01-05,12.23,12.71,12.835,12.1,-4.71,plata
2007-01-08,12.36,12.22,12.425,12.095,1.06,plata
2007-01-09,12.595,12.38,12.62,12.265,1.9,plata
2007-01-10,12.445,12.59,12.59,12.27,-1.19,plata
2007-01-11,12.46,12.43,12.625,12.38,0.12,plata
2007-01-12,12.88,12.4,12.96,12.38,3.37,plata
2007-01-16,12.625,12.905,13.035,12.61,-1.98,plata
2007-01-17,12.89,12.62,12.995,12.43,2.1,plata
2007-01-18,12.685,12.9,13.045,12.655,-1.59,plata
2007-01-19,12.92,12.73,12.94,12.7,1.85,plata
2007-01-22,13.0,12.925,13.215,12.83,0.62,plata
2007-01-23,13.26,12.98,13.345,12.95,2.0,plata
2007-01-24,13.273,13.32,13.345,13.095,0.1,plata
2007-01-25,13.49,13.3,13.6,13.245,1.63,plata
2007-01-26,13.375,13.35,13.51,13.21,-0.85,plata
2007-01-29,13.25,13.435,13.5,13.2,-0.93,plata
2007-01-30,13.375,13.23,13.44,13.11,0.94,plata
2007-01-31,13.57,13.385,13.7,13.27,1.46,plata
2007-02-01,13.725,13.595,13.835,13.57,1.14,plata
2007-02-02,13.375,13.72,13.755,13.255,-2.55,plata
2007-02-05,13.56,13.44,13.59,13.33,1.38,plata
2007-02-06,13.675,13.525,13.89,13.46,0.85,plata
2007-02-07,13.71,13.675,13.81,13.615,0.26,plata
2007-02-08,13.77,13.665,13.89,13.51,0.44,plata
2007-02-09,13.915,13.845,13.97,13.775,1.05,plata
2007-02-12,13.715,13.98,13.985,13.515,-1.44,plata
2007-02-13,13.915,13.67,14.0,13.66,1.46,plata
2007-02-14,13.965,13.915,14.13,13.865,0.36,plata
2007-02-15,13.962,14.06,14.085,13.83,-0.02,plata
2007-02-16,13.99,14.01,14.05,13.84,0.2,plata
2007-02-20,13.83,14.0,14.075,13.68,-1.32,plata
2007-02-21,14.273,13.85,14.37,13.72,3.2,plata
2007-02-22,14.25,14.225,14.365,14.16,-0.16,plata
2007-02-23,14.595,14.22,14.66,14.19,2.42,plata
2007-02-26,14.69,14.585,14.745,14.495,0.65,plata
2007-02-27,14.69,14.86,14.86,14.175,0.0,plata
2007-02-28,14.235,14.35,14.56,14.12,-3.1,plata
2007-03-01,13.65,14.24,14.465,13.51,-4.11,plata
2007-03-02,12.96,13.735,13.85,12.8,-5.05,plata
2007-03-05,12.75,13.035,13.055,12.49,-1.62,plata
2007-03-06,12.985,12.765,13.065,12.67,1.84,plata
2007-03-07,13.105,13.02,13.145,12.89,0.92,plata
2007-03-08,13.12,13.06,13.235,13.015,0.11,plata
2007-03-09,12.97,13.07,13.2,12.795,-1.14,plata
2007-03-12,13.085,13.005,13.16,12.92,0.89,plata
2007-03-13,12.96,13.13,13.13,12.82,-0.96,plata
2007-03-14,12.83,12.85,12.945,12.675,-1.0,plata
2007-03-15,13.075,12.93,13.19,12.915,1.91,plata
2007-03-16,13.215,13.075,13.27,13.055,1.07,plata
2007-03-19,13.233,13.175,13.295,13.115,0.14,plata
2007-03-20,13.37,13.25,13.485,13.22,1.04,plata
2007-03-21,13.32,13.37,13.445,13.21,-0.37,plata
2007-03-22,13.48,13.445,13.575,13.41,1.2,plata
2007-03-23,13.227,13.5,13.5,13.15,-1.88,plata
2007-03-26,13.41,13.23,13.46,13.23,1.38,plata
2007-03-27,13.28,13.425,13.48,13.23,-0.97,plata
2007-03-28,13.455,13.365,13.545,13.33,1.32,plata
2007-03-29,13.34,13.43,13.43,13.18,-0.85,plata
2007-03-30,13.45,13.33,13.475,13.325,0.82,plata
2007-04-02,13.35,13.46,13.495,13.02,-0.74,plata
2007-04-03,13.43,13.315,13.54,13.275,0.6,plata
2007-04-04,13.62,13.42,13.7,13.42,1.41,plata
2007-04-05,13.74,13.68,13.77,13.6,0.88,plata
2007-04-09,13.81,13.715,13.92,13.675,0.51,plata
2007-04-10,13.93,13.77,14.05,13.755,0.87,plata
2007-04-11,13.89,13.92,14.065,13.75,-0.29,plata
2007-04-12,13.855,13.885,13.975,13.695,-0.25,plata
2007-04-13,14.09,13.885,14.17,13.87,1.7,plata
2007-04-16,14.08,14.09,14.16,13.82,-0.07,plata
2007-04-17,14.02,14.065,14.11,13.9,-0.43,plata
2007-04-18,13.975,13.93,14.09,13.88,-0.32,plata
2007-04-19,13.735,14.0,14.06,13.55,-1.72,plata
2007-04-20,13.955,13.7,14.01,13.69,1.6,plata
2007-04-23,14.05,13.955,14.11,13.86,0.68,plata
2007-04-24,13.782,14.05,14.09,13.71,-1.91,plata
2007-04-25,13.765,13.77,13.89,13.73,-0.12,plata
2007-04-26,13.325,13.8,13.84,13.175,-3.2,plata
2007-04-27,13.575,13.455,13.69,13.365,1.88,plata
2007-04-30,13.575,13.665,13.685,13.485,0.0,plata
2007-05-01,13.37,13.515,13.585,13.205,-1.51,plata
2007-05-02,13.335,13.385,13.48,13.13,-0.26,plata
2007-05-03,13.51,13.33,13.56,13.3,1.31,plata
2007-05-04,13.53,13.52,13.705,13.455,0.15,plata
2007-05-07,13.64,13.55,13.695,13.54,0.81,plata
2007-05-08,13.6,13.62,13.665,13.405,-0.29,plata
2007-05-09,13.47,13.59,13.62,13.285,-0.96,plata
2007-05-10,13.14,13.495,13.5,13.09,-2.45,plata
2007-05-11,13.305,13.105,13.4,13.025,1.26,plata
2007-05-14,13.235,13.31,13.345,13.125,-0.53,plata
2007-05-15,13.315,13.23,13.36,13.08,0.6,plata
2007-05-16,12.93,13.3,13.3,12.88,-2.89,plata
2007-05-17,12.883,12.99,13.015,12.76,-0.36,plata
2007-05-18,13.003,12.91,13.08,12.84,0.93,plata
2007-05-21,13.13,13.015,13.175,12.9,0.98,plata
2007-05-22,12.99,13.13,13.2,12.98,-1.07,plata
2007-05-23,13.105,13.01,13.2,12.955,0.89,plata
2007-05-24,12.92,13.1,13.15,12.835,-1.41,plata
2007-05-25,13.0,12.895,13.035,12.895,0.62,plata
2007-05-29,13.223,12.99,13.34,12.955,1.72,plata
2007-05-30,13.22,13.2,13.25,13.085,-0.02,plata
2007-05-31,13.47,13.23,13.58,13.215,1.89,plata
2007-06-01,13.74,13.495,13.765,13.48,2.0,plata
2007-06-04,13.745,13.73,13.85,13.685,0.04,plata
2007-06-05,13.812,13.755,13.87,13.72,0.49,plata
2007-06-06,13.717,13.815,13.86,13.645,-0.69,plata
2007-06-07,13.48,13.735,13.82,13.43,-1.73,plata
2007-06-08,13.04,13.475,13.55,12.97,-3.26,plata
2007-06-11,13.275,13.125,13.295,13.06,1.8,plata
2007-06-12,13.09,13.25,13.27,13.02,-1.39,plata
2007-06-13,13.06,13.035,13.2,12.845,-0.23,plata
2007-06-14,13.165,13.135,13.23,12.97,0.8,plata
2007-06-15,13.26,13.15,13.275,13.065,0.72,plata
2007-06-18,13.235,13.25,13.395,13.2,-0.19,plata
2007-06-19,13.325,13.215,13.36,13.115,0.68,plata
2007-06-20,13.25,13.35,13.415,13.16,-0.56,plata
2007-06-21,13.09,13.185,13.265,12.965,-1.21,plata
2007-06-22,13.02,13.115,13.19,12.99,-0.53,plata
2007-06-25,12.877,13.03,13.07,12.81,-1.1,plata
2007-06-26,12.28,12.86,12.9,12.135,-4.64,plata
2007-06-27,12.21,12.245,12.36,12.125,-0.57,plata
2007-06-28,12.505,12.415,12.59,12.385,2.42,plata
2007-06-29,12.473,12.58,12.675,12.355,-0.26,plata
2007-07-02,12.74,12.51,12.765,12.51,2.14,plata
2007-07-03,12.685,12.735,12.785,12.56,-0.43,plata
2007-07-05,12.58,12.715,12.78,12.495,-1.37,plata
2007-07-06,12.757,12.57,12.865,12.42,1.41,plata
2007-07-09,12.82,12.79,12.965,12.765,0.49,plata
2007-07-10,12.975,12.8,13.085,12.79,1.21,plata
2007-07-11,12.975,12.985,13.09,12.915,0.0,plata
2007-07-12,13.18,12.99,13.225,12.955,1.58,plata
2007-07-13,13.11,13.18,13.235,13.075,-0.53,plata
2007-07-16,13.065,13.11,13.175,13.015,-0.34,plata
2007-07-17,13.018,13.03,13.14,12.925,-0.36,plata
2007-07-18,13.29,12.99,13.35,12.965,2.09,plata
2007-07-19,13.375,13.285,13.4,13.245,0.64,plata
2007-07-20,13.403,13.335,13.5,13.3,0.21,plata
2007-07-23,13.33,13.4,13.48,13.31,-0.54,plata
2007-07-24,13.443,13.33,13.59,13.265,0.85,plata
2007-07-25,13.15,13.325,13.355,13.105,-2.18,plata
2007-07-26,12.95,13.18,13.235,12.755,-1.52,plata
2007-07-27,12.715,12.88,13.005,12.65,-1.81,plata
2007-07-30,12.903,12.7,12.96,12.685,1.48,plata
2007-07-31,13.017,12.955,13.09,12.86,0.88,plata
2007-08-01,12.955,12.91,13.075,12.74,-0.48,plata
2007-08-02,12.995,13.055,13.085,12.955,0.31,plata
2007-08-03,13.158,13.01,13.2,12.985,1.25,plata
2007-08-06,13.033,13.14,13.205,12.92,-0.95,plata
2007-08-07,13.095,13.01,13.17,12.925,0.48,plata
2007-08-08,13.17,13.125,13.25,13.05,0.57,plata
2007-08-09,12.705,13.145,13.165,12.625,-3.53,plata
2007-08-10,12.87,12.685,13.06,12.605,1.3,plata
2007-08-13,12.855,12.87,12.92,12.75,-0.12,plata
2007-08-14,12.748,12.82,12.91,12.7,-0.83,plata
2007-08-15,12.555,12.725,12.765,12.335,-1.51,plata
2007-08-16,11.495,12.5,12.56,11.06,-8.44,plata
2007-08-17,11.8,11.765,12.015,11.49,2.65,plata
2007-08-20,11.735,11.795,11.975,11.62,-0.55,plata
2007-08-21,11.51,11.76,11.84,11.455,-1.92,plata
2007-08-22,11.565,11.565,11.79,11.52,0.48,plata
2007-08-23,11.64,11.645,11.895,11.62,0.65,plata
2007-08-24,11.94,11.725,12.005,11.58,2.58,plata
2007-08-27,11.765,11.95,11.99,11.73,-1.47,plata
2007-08-28,11.765,11.74,11.905,11.675,0.0,plata
2007-08-29,11.845,11.745,11.925,11.705,0.68,plata
2007-08-30,11.96,12.075,12.075,11.89,0.97,plata
2007-08-31,12.23,11.945,12.275,11.93,2.26,plata
2007-09-04,12.448,12.26,12.515,12.16,1.37,plata
2007-09-05,12.355,12.43,12.46,12.265,-0.75,plata
2007-09-06,12.533,12.375,12.67,12.35,1.44,plata
2007-09-07,12.76,12.585,12.845,12.53,1.81,plata
2007-09-10,12.7,12.69,12.86,12.56,-0.47,plata
2007-09-11,12.835,12.69,12.95,12.635,1.06,plata
2007-09-12,12.793,12.84,12.925,12.645,-0.33,plata
2007-09-13,12.68,12.765,12.8,12.49,-0.88,plata
2007-09-14,12.705,12.67,12.935,12.585,0.2,plata
2007-09-17,12.9,12.68,12.98,12.675,1.53,plata
2007-09-18,12.925,12.945,13.23,12.825,0.19,plata
2007-09-19,13.105,13.12,13.24,13.03,1.39,plata
2007-09-20,13.47,13.085,13.64,13.035,2.79,plata
2007-09-21,13.62,13.5,13.8,13.435,1.11,plata
2007-09-24,13.64,13.65,13.87,13.535,0.15,plata
2007-09-25,13.62,13.59,13.64,13.325,-0.15,plata
2007-09-26,13.545,13.61,13.745,13.465,-0.55,plata
2007-09-27,13.645,13.52,13.73,13.48,0.74,plata
2007-09-28,13.92,13.67,14.0,13.625,2.02,plata
2007-10-01,13.855,13.935,13.99,13.76,-0.47,plata
2007-10-02,13.45,13.85,13.86,13.18,-2.92,plata
2007-10-03,13.47,13.455,13.595,13.35,0.15,plata
2007-10-04,13.5,13.43,13.53,13.15,0.22,plata
2007-10-05,13.49,13.49,13.63,13.31,-0.07,plata
